case_id,confirmed_date,state_name,county_name,confirmed_count,death_count,recovered_count 
11947,2020-08-17,ON,Ottawa Public Health,8,0,0
11948,2020-08-17,ON,Peel Region Public Health,17,0,0
11949,2020-08-17,ON,Simcoe-Muskoka District Health Unit,1,0,0
11950,2020-08-17,ON,Southwestern Public Health,7,0,0
11951,2020-08-17,ON,Toronto Public Health,27,0,0
11952,2020-08-17,ON,Region of Waterloo Public Health,11,0,0
11953,2020-08-17,ON,Wellington-Dufferin-Guelph Public Health,2,0,0
11954,2020-08-17,ON,Windsor Essex County Health Unit,28,0,0
11955,2020-08-17,ON,York Region Public Health Services,3,0,0
11956,2020-08-17,ON,Ottawa Public Health,0,1,0
11957,2020-08-17,AB,South Zone,0,1,0
11958,2020-08-17,AB,Unassigned,0,0,1
11959,2020-08-17,BC,Fraser Health Region,0,0,89
11960,2020-08-17,BC,Interior Health Region,0,0,5
11961,2020-08-17,BC,Vancouver Island Health Region,0,0,1
11962,2020-08-17,BC,Northern Health Region,0,0,6
11963,2020-08-17,BC,Out of Canada Region,0,0,4
11964,2020-08-17,BC,Vancouver Coastal Health Region,0,0,15
11965,2020-08-17,QC,Unassigned,0,0,83
11966,2020-08-17,SK,Central,0,0,2
11967,2020-08-17,SK,Saskatoon,0,0,3
11968,2020-08-17,SK,South,0,0,11
11969,2020-08-17,SK,Regina,0,0,6
11970,2020-08-17,ON,Region of Waterloo Public Health,0,0,2
11971,2020-08-17,ON,Durham Region Health Department,0,0,1
11972,2020-08-17,ON,Chatham-Kent Public Health Unit,0,0,7
11973,2020-08-17,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,0,0,2
11974,2020-08-17,ON,Hamilton Public Health Unit Services,0,0,5
11975,2020-08-17,ON,Lambton Public Health,0,0,5
11976,2020-08-17,ON,Middlesex-London Health Unit,0,0,3
11977,2020-08-17,ON,Niagara Region Public Health Department,0,0,5
11978,2020-08-17,ON,Southwestern Public Health,0,0,10
11979,2020-08-17,ON,Toronto Public Health,0,0,14
11980,2020-08-17,ON,Windsor Essex County Health Unit,0,0,4
11981,2020-08-17,ON,York Region Public Health Services,0,0,13
11982,2020-08-17,ON,Halton Region Public Health Department,0,0,5
11983,2020-08-17,ON,Peel Region Public Health,0,0,12
11984,2020-08-17,ON,Ottawa Public Health,0,0,31
11985,2020-08-17,ON,Huron Perth Public District Health Unit,0,0,3
11986,2020-08-17,AB,Calgary Zone,0,0,90
11987,2020-08-17,AB,Central Zone,0,0,11
11988,2020-08-17,AB,Edmonton Zone,0,0,90
11989,2020-08-17,AB,North Zone,0,0,26
11990,2020-08-17,AB,South Zone,0,0,11
11991,2020-08-17,MB,Winnipeg,0,0,1
11992,2020-08-17,MB,Southern,0,0,4
11993,2020-08-17,MB,Prairie Mountain,0,0,2
11994,2020-08-18,AB,Calgary Zone,21,0,0
11995,2020-08-18,AB,Central Zone,1,0,0
11996,2020-08-18,AB,Edmonton Zone,52,0,0
11997,2020-08-18,AB,North Zone,7,0,0
11998,2020-08-18,AB,Unassigned,1,0,0
11999,2020-08-18,BC,Fraser Health Region,20,0,0
12000,2020-08-18,BC,Interior Health Region,4,0,0
12001,2020-08-18,BC,Out of Canada Region,1,0,0
12002,2020-08-18,BC,Vancouver Coastal Health Region,41,0,0
12003,2020-08-18,MB,Southern,1,0,0
12004,2020-08-18,MB,Winnipeg,1,0,0
12005,2020-08-18,NL,Eastern,1,0,0
12006,2020-08-18,NL,Unassigned,-1,0,0
12007,2020-08-18,QC,Bas-Saint-Laurent,1,0,0
12008,2020-08-18,QC,Capitale-Nationale,6,0,0
12009,2020-08-18,QC,Estrie,5,0,0
12010,2020-08-18,QC,Lanaudiere,10,0,0
12011,2020-08-18,QC,Laurentides,3,0,0
12012,2020-08-18,QC,Laval,3,0,0
12013,2020-08-18,QC,Mauricie-et-Centre-du-Quebec,2,0,0
12014,2020-08-18,QC,Monteregie,12,0,0
12015,2020-08-18,QC,Montreal,19,0,0
12016,2020-08-18,QC,Outaouais,4,0,0
12017,2020-08-18,SK,North,2,0,0
12018,2020-08-18,SK,South,2,0,0
12019,2020-08-18,BC,Vancouver Island Health Region,2,0,0
12020,2020-08-18,MB,Prairie Mountain,13,0,0
12021,2020-08-18,QC,Unassigned,-1,0,0
12022,2020-08-18,NS,Northern,1,0,0
12023,2020-08-18,ON,Durham Region Health Department,1,0,0
12024,2020-08-18,ON,Eastern Ontario Health Unit,1,0,0
12025,2020-08-18,ON,Haldimand-Norfolk Health Unit,2,0,0
12026,2020-08-18,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,1,0,0
12027,2020-08-18,ON,Halton Region Public Health Department,1,0,0
12028,2020-08-18,ON,Hamilton Public Health Unit Services,2,0,0
12029,2020-08-18,ON,Huron Perth Public District Health Unit,17,0,0
12030,2020-08-18,ON,Middlesex-London Health Unit,1,0,0
12031,2020-08-18,ON,Ottawa Public Health,18,0,0
12032,2020-08-18,ON,Peel Region Public Health,18,0,0
12033,2020-08-18,ON,Simcoe-Muskoka District Health Unit,1,0,0
12034,2020-08-18,ON,Southwestern Public Health,4,0,0
12035,2020-08-18,ON,Thunder Bay District Health Unit,1,0,0
12036,2020-08-18,ON,Toronto Public Health,33,0,0
12037,2020-08-18,ON,Wellington-Dufferin-Guelph Public Health,2,0,0
12038,2020-08-18,ON,Windsor Essex County Health Unit,1,0,0
12039,2020-08-18,ON,York Region Public Health Services,3,0,0
12040,2020-08-18,AB,Central Zone,0,1,0
12041,2020-08-18,AB,North Zone,0,1,0
12042,2020-08-18,QC,Lanaudiere,0,1,0
12043,2020-08-18,QC,Laurentides,0,4,0
12044,2020-08-18,QC,Monteregie,0,2,0
12045,2020-08-18,QC,Montreal,0,2,0
12046,2020-08-18,MB,Southern,0,3,0
12047,2020-08-18,BC,Fraser Health Region,0,0,36
12048,2020-08-18,BC,Interior Health Region,0,0,1
12049,2020-08-18,BC,Vancouver Island Health Region,0,0,1
12050,2020-08-18,BC,Northern Health Region,0,0,3
12051,2020-08-18,BC,Vancouver Coastal Health Region,0,0,10
12052,2020-08-18,QC,Unassigned,0,0,153
12053,2020-08-18,SK,Saskatoon,0,0,2
12054,2020-08-18,SK,South,0,0,7
12055,2020-08-18,SK,Regina,0,0,7
12056,2020-08-18,ON,Region of Waterloo Public Health,0,0,11
12057,2020-08-18,ON,Durham Region Health Department,0,0,5
12058,2020-08-18,ON,Chatham-Kent Public Health Unit,0,0,4
12059,2020-08-18,ON,Hamilton Public Health Unit Services,0,0,2
12060,2020-08-18,ON,Lambton Public Health,0,0,1
12061,2020-08-18,ON,Niagara Region Public Health Department,0,0,1
12062,2020-08-18,ON,Simcoe-Muskoka District Health Unit,0,0,2
12063,2020-08-18,ON,Southwestern Public Health,0,0,4
12064,2020-08-18,ON,Toronto Public Health,0,0,16
12065,2020-08-18,ON,York Region Public Health Services,0,0,1
12066,2020-08-18,ON,Halton Region Public Health Department,0,0,3
12067,2020-08-18,ON,Peel Region Public Health,0,0,15
12068,2020-08-18,ON,Ottawa Public Health,0,0,4
12069,2020-08-18,NB,Zone 3 (Central-West-Fredericton),0,0,2
12070,2020-08-18,MB,Winnipeg,0,0,2
12071,2020-08-18,MB,Southern,0,0,6
12072,2020-08-18,MB,Prairie Mountain,0,0,4
12073,2020-08-18,PE,Unassigned,0,0,4
12074,2020-08-19,AB,Calgary Zone,33,0,0
12075,2020-08-19,AB,Central Zone,1,0,0
12076,2020-08-19,AB,Edmonton Zone,52,0,0
12077,2020-08-19,AB,North Zone,15,0,0
12078,2020-08-19,AB,South Zone,3,0,0
12079,2020-08-19,AB,Unassigned,-1,0,0
12080,2020-08-19,BC,Fraser Health Region,40,0,0
12081,2020-08-19,BC,Northern Health Region,1,0,0
12082,2020-08-19,BC,Vancouver Coastal Health Region,38,0,0
12083,2020-08-19,MB,Southern,10,0,0
12084,2020-08-19,MB,Winnipeg,5,0,0
12085,2020-08-19,QC,Capitale-Nationale,8,0,0
12086,2020-08-19,QC,Chaudiere-Appalaches,1,0,0
12087,2020-08-19,QC,Estrie,7,0,0
12088,2020-08-19,QC,Lanaudiere,23,0,0
12089,2020-08-19,QC,Laurentides,10,0,0
12090,2020-08-19,QC,Laval,4,0,0
12091,2020-08-19,QC,Mauricie-et-Centre-du-Quebec,2,0,0
12092,2020-08-19,QC,Monteregie,6,0,0
12093,2020-08-19,QC,Montreal,23,0,0
12094,2020-08-19,QC,Outaouais,3,0,0
12095,2020-08-19,SK,Saskatoon,1,0,0
12096,2020-08-19,SK,South,3,0,0
12097,2020-08-19,BC,Vancouver Island Health Region,1,0,0
12098,2020-08-19,MB,Prairie Mountain,18,0,0
12099,2020-08-19,QC,Unassigned,-1,0,0
12100,2020-08-19,NS,Central,1,0,0
12101,2020-08-19,ON,Durham Region Health Department,1,0,0
12102,2020-08-19,ON,Halton Region Public Health Department,3,0,0
12103,2020-08-19,ON,Huron Perth Public District Health Unit,2,0,0
12104,2020-08-19,ON,"Kingston, Frontenac-Lennox & Addington Public Health",1,0,0
12105,2020-08-19,ON,Middlesex-London Health Unit,7,0,0
12106,2020-08-19,ON,Ottawa Public Health,12,0,0
12107,2020-08-19,ON,Peel Region Public Health,19,0,0
12108,2020-08-19,ON,Toronto Public Health,21,0,0
12109,2020-08-19,ON,Region of Waterloo Public Health,6,0,0
12110,2020-08-19,ON,Wellington-Dufferin-Guelph Public Health,1,0,0
12111,2020-08-19,ON,York Region Public Health Services,4,0,0
12112,2020-08-19,AB,North Zone,0,1,0
12113,2020-08-19,BC,Fraser Health Region,0,2,0
12114,2020-08-19,ON,Peel Region Public Health,0,1,0
12115,2020-08-19,ON,Ottawa Public Health,0,1,0
12116,2020-08-19,BC,Fraser Health Region,0,0,24
12117,2020-08-19,BC,Vancouver Island Health Region,0,0,1
12118,2020-08-19,BC,Northern Health Region,0,0,5
12119,2020-08-19,BC,Vancouver Coastal Health Region,0,0,15
12120,2020-08-19,QC,Unassigned,0,0,155
12121,2020-08-19,SK,Saskatoon,0,0,4
12122,2020-08-19,SK,South,0,0,3
12123,2020-08-19,ON,Region of Waterloo Public Health,0,0,2
12124,2020-08-19,ON,Durham Region Health Department,0,0,4
12125,2020-08-19,ON,Chatham-Kent Public Health Unit,0,0,14
12126,2020-08-19,ON,Grey Bruce Public Health Unit,0,0,1
12127,2020-08-19,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,0,0,2
12128,2020-08-19,ON,Hamilton Public Health Unit Services,0,0,4
12129,2020-08-19,ON,Middlesex-London Health Unit,0,0,1
12130,2020-08-19,ON,Niagara Region Public Health Department,0,0,1
12131,2020-08-19,ON,Southwestern Public Health,0,0,4
12132,2020-08-19,ON,Thunder Bay District Health Unit,0,0,1
12133,2020-08-19,ON,Toronto Public Health,0,0,20
12134,2020-08-19,ON,Windsor Essex County Health Unit,0,0,10
12135,2020-08-19,ON,York Region Public Health Services,0,0,5
12136,2020-08-19,ON,Halton Region Public Health Department,0,0,4
12137,2020-08-19,ON,Peel Region Public Health,0,0,10
12138,2020-08-19,ON,Ottawa Public Health,0,0,7
12139,2020-08-19,ON,Huron Perth Public District Health Unit,0,0,1
12140,2020-08-19,AB,Calgary Zone,0,0,22
12141,2020-08-19,AB,Central Zone,0,0,47
12142,2020-08-19,AB,Edmonton Zone,0,0,57
12143,2020-08-19,AB,North Zone,0,0,10
12144,2020-08-19,AB,South Zone,0,0,6
12145,2020-08-19,NB,Zone 1 (Southeast-Moncton),0,0,1
12146,2020-08-19,MB,Southern,0,0,16
12147,2020-08-19,MB,Prairie Mountain,0,0,10
12148,2020-08-20,AB,Calgary Zone,38,0,0
12149,2020-08-20,AB,Central Zone,2,0,0
12150,2020-08-20,AB,Edmonton Zone,86,0,0
12151,2020-08-20,AB,North Zone,16,0,0
12152,2020-08-20,AB,Unassigned,2,0,0
12153,2020-08-20,BC,Fraser Health Region,39,0,0
12154,2020-08-20,BC,Interior Health Region,6,0,0
12155,2020-08-20,BC,Northern Health Region,1,0,0
12156,2020-08-20,BC,Vancouver Coastal Health Region,43,0,0
12157,2020-08-20,MB,Southern,22,0,0
12158,2020-08-20,MB,Winnipeg,7,0,0
12159,2020-08-20,NB,Zone 3 (Central-West-Fredericton),1,0,0
12160,2020-08-20,QC,Capitale-Nationale,8,0,0
12161,2020-08-20,QC,Chaudiere-Appalaches,2,0,0
12162,2020-08-20,QC,Estrie,8,0,0
12163,2020-08-20,QC,Lanaudiere,10,0,0
12164,2020-08-20,QC,Laurentides,11,0,0
12165,2020-08-20,QC,Laval,9,0,0
12166,2020-08-20,QC,Monteregie,11,0,0
12167,2020-08-20,QC,Montreal,32,0,0
12168,2020-08-20,QC,Outaouais,6,0,0
12169,2020-08-20,SK,North,3,0,0
12170,2020-08-20,SK,Saskatoon,1,0,0
12171,2020-08-20,SK,South,1,0,0
12172,2020-08-20,BC,Vancouver Island Health Region,1,0,0
12173,2020-08-20,MB,Prairie Mountain,5,0,0
12174,2020-08-20,QC,Unassigned,-4,0,0
12175,2020-08-20,ON,Brant County Health Unit,2,0,0
12176,2020-08-20,ON,Durham Region Health Department,3,0,0
12177,2020-08-20,ON,Eastern Ontario Health Unit,2,0,0
12178,2020-08-20,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,1,0,0
12179,2020-08-20,ON,Halton Region Public Health Department,2,0,0
12180,2020-08-20,ON,Hamilton Public Health Unit Services,6,0,0
12181,2020-08-20,ON,Huron Perth Public District Health Unit,1,0,0
12182,2020-08-20,ON,"Kingston, Frontenac-Lennox & Addington Public Health",1,0,0
12183,2020-08-20,ON,Lambton Public Health,1,0,0
12184,2020-08-20,ON,"Leeds, Grenville & Lanark District Health Unit",1,0,0
12185,2020-08-20,ON,Middlesex-London Health Unit,1,0,0
12186,2020-08-20,ON,Niagara Region Public Health Department,8,0,0
12187,2020-08-20,ON,Ottawa Public Health,36,0,0
12188,2020-08-20,ON,Peel Region Public Health,21,0,0
12189,2020-08-20,ON,Simcoe-Muskoka District Health Unit,4,0,0
12190,2020-08-20,ON,Southwestern Public Health,2,0,0
12191,2020-08-20,ON,Toronto Public Health,25,0,0
12192,2020-08-20,ON,Windsor Essex County Health Unit,4,0,0
12193,2020-08-20,ON,York Region Public Health Services,7,0,0
12194,2020-08-20,NB,Zone 6 (Northeast-Bathurst),1,0,0
12195,2020-08-20,AB,Unassigned,0,0,1
12196,2020-08-20,BC,Fraser Health Region,0,0,31
12197,2020-08-20,BC,Interior Health Region,0,0,4
12198,2020-08-20,BC,Northern Health Region,0,0,1
12199,2020-08-20,BC,Out of Canada Region,0,0,1
12200,2020-08-20,BC,Vancouver Coastal Health Region,0,0,59
12201,2020-08-20,QC,Unassigned,0,0,145
12202,2020-08-20,SK,Saskatoon,0,0,-9
12203,2020-08-20,SK,South,0,0,2
12204,2020-08-20,SK,Regina,0,0,7
12205,2020-08-20,ON,Region of Waterloo Public Health,0,0,7
12206,2020-08-20,ON,Durham Region Health Department,0,0,5
12207,2020-08-20,ON,Chatham-Kent Public Health Unit,0,0,1
12208,2020-08-20,ON,Grey Bruce Public Health Unit,0,0,1
12209,2020-08-20,ON,Haldimand-Norfolk Health Unit,0,0,2
12210,2020-08-20,ON,Hamilton Public Health Unit Services,0,0,2
12211,2020-08-20,ON,Middlesex-London Health Unit,0,0,1
12212,2020-08-20,ON,Niagara Region Public Health Department,0,0,3
12213,2020-08-20,ON,Southwestern Public Health,0,0,4
12214,2020-08-20,ON,Toronto Public Health,0,0,15
12215,2020-08-20,ON,Wellington-Dufferin-Guelph Public Health,0,0,2
12216,2020-08-20,ON,Windsor Essex County Health Unit,0,0,9
12217,2020-08-20,ON,York Region Public Health Services,0,0,5
12218,2020-08-20,ON,Peel Region Public Health,0,0,17
12219,2020-08-20,ON,Ottawa Public Health,0,0,9
12220,2020-08-20,AB,Calgary Zone,0,0,33
12221,2020-08-20,AB,Central Zone,0,0,8
12222,2020-08-20,AB,Edmonton Zone,0,0,61
12223,2020-08-20,AB,North Zone,0,0,17
12224,2020-08-20,AB,South Zone,0,0,5
12225,2020-08-20,NB,Zone 1 (Southeast-Moncton),0,0,6
12226,2020-08-20,MB,Southern,0,0,3
12227,2020-08-20,MB,Prairie Mountain,0,0,6
12228,2020-08-21,MB,Southern,16,0,0
12229,2020-08-21,MB,Winnipeg,2,0,0
12230,2020-08-21,QC,Capitale-Nationale,4,0,0
12231,2020-08-21,QC,Chaudiere-Appalaches,1,0,0
12232,2020-08-21,QC,Estrie,6,0,0
12233,2020-08-21,QC,Lanaudiere,10,0,0
12234,2020-08-21,QC,Laurentides,9,0,0
12235,2020-08-21,QC,Laval,13,0,0
12236,2020-08-21,QC,Monteregie,11,0,0
12237,2020-08-21,QC,Montreal,36,0,0
12238,2020-08-21,QC,Outaouais,11,0,0
12239,2020-08-21,SK,Saskatoon,1,0,0
12240,2020-08-21,SK,South,1,0,0
12241,2020-08-21,MB,Prairie Mountain,24,0,0
12242,2020-08-21,QC,Unassigned,3,0,0
12243,2020-08-21,NS,Central,1,0,0
12244,2020-08-21,ON,Brant County Health Unit,6,0,0
12245,2020-08-21,ON,Durham Region Health Department,7,0,0
12246,2020-08-21,ON,Eastern Ontario Health Unit,1,0,0
12247,2020-08-21,ON,Haldimand-Norfolk Health Unit,1,0,0
12248,2020-08-21,ON,Hamilton Public Health Unit Services,9,0,0
12249,2020-08-21,ON,Huron Perth Public District Health Unit,2,0,0
12250,2020-08-21,ON,Ottawa Public Health,14,0,0
12251,2020-08-21,ON,Peel Region Public Health,25,0,0
12252,2020-08-21,ON,Peterborough Public Health,2,0,0
12253,2020-08-21,ON,Renfrew Region County & Districts Health Unit,1,0,0
12254,2020-08-21,ON,Simcoe-Muskoka District Health Unit,4,0,0
12255,2020-08-21,ON,Southwestern Public Health,2,0,0
12256,2020-08-21,ON,Sudbury Public Health & Districts,1,0,0
12257,2020-08-21,ON,Thunder Bay District Health Unit,1,0,0
12258,2020-08-21,ON,Toronto Public Health,25,0,0
12259,2020-08-21,ON,Wellington-Dufferin-Guelph Public Health,1,0,0
12260,2020-08-21,ON,Windsor Essex County Health Unit,4,0,0
12261,2020-08-21,ON,York Region Public Health Services,6,0,0
12262,2020-08-21,AB,Calgary Zone,0,1,0
12263,2020-08-21,AB,North Zone,0,1,0
12264,2020-08-21,BC,Fraser Health Region,0,2,0
12265,2020-08-21,ON,Region of Waterloo Public Health,0,1,0
12266,2020-08-21,QC,Laurentides,0,1,0
12267,2020-08-21,QC,Monteregie,0,1,0
12268,2020-08-21,QC,Montreal,0,1,0
12269,2020-08-21,ON,Toronto Public Health,0,1,0
12270,2020-08-21,ON,York Region Public Health Services,0,1,0
12271,2020-08-21,BC,Fraser Health Region,0,0,33
12272,2020-08-21,BC,Interior Health Region,0,0,4
12273,2020-08-21,BC,Vancouver Island Health Region,0,0,1
12274,2020-08-21,BC,Vancouver Coastal Health Region,0,0,6
12275,2020-08-21,QC,Unassigned,0,0,89
12276,2020-08-21,SK,North,0,0,2
12277,2020-08-21,SK,Central,0,0,2
12278,2020-08-21,SK,Saskatoon,0,0,-15
12279,2020-08-21,SK,South,0,0,10
12280,2020-08-21,SK,Regina,0,0,1
12281,2020-08-21,ON,Region of Waterloo Public Health,0,0,1
12282,2020-08-21,ON,Brant County Health Unit,0,0,1
12283,2020-08-21,ON,Durham Region Health Department,0,0,3
12284,2020-08-21,ON,Chatham-Kent Public Health Unit,0,0,15
12285,2020-08-21,ON,Grey Bruce Public Health Unit,0,0,2
12286,2020-08-21,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,0,0,1
12287,2020-08-21,ON,Hamilton Public Health Unit Services,0,0,4
12288,2020-08-21,ON,Lambton Public Health,0,0,2
12289,2020-08-21,ON,Niagara Region Public Health Department,0,0,4
12290,2020-08-21,ON,Simcoe-Muskoka District Health Unit,0,0,2
12291,2020-08-21,ON,Southwestern Public Health,0,0,1
12292,2020-08-21,ON,Toronto Public Health,0,0,29
12293,2020-08-21,ON,Windsor Essex County Health Unit,0,0,5
12294,2020-08-21,ON,York Region Public Health Services,0,0,1
12295,2020-08-21,NL,Eastern,0,0,2
12296,2020-08-21,ON,Halton Region Public Health Department,0,0,3
12297,2020-08-21,ON,Peel Region Public Health,0,0,10
12298,2020-08-21,ON,Sudbury Public Health & Districts,0,0,1
12299,2020-08-21,ON,Ottawa Public Health,0,0,7
12300,2020-08-21,ON,Huron Perth Public District Health Unit,0,0,3
12301,2020-08-21,AB,Calgary Zone,0,0,37
12302,2020-08-21,AB,Central Zone,0,0,5
12303,2020-08-21,AB,Edmonton Zone,0,0,32
12304,2020-08-21,AB,North Zone,0,0,5
12305,2020-08-21,AB,South Zone,0,0,3
12306,2020-08-21,MB,Winnipeg,0,0,3
12307,2020-08-21,MB,Southern,0,0,6
12308,2020-08-21,MB,Prairie Mountain,0,0,7
12309,2020-08-21,NS,Northern,0,0,1
12310,2020-08-22,MB,Southern,16,0,0
12311,2020-08-22,MB,Winnipeg,9,0,0
12312,2020-08-22,NB,Zone 3 (Central-West-Fredericton),1,0,0
12313,2020-08-22,QC,Capitale-Nationale,3,0,0
12314,2020-08-22,QC,Chaudiere-Appalaches,3,0,0
12315,2020-08-22,QC,Estrie,12,0,0
12316,2020-08-22,QC,Lanaudiere,5,0,0
12317,2020-08-22,QC,Laurentides,4,0,0
12318,2020-08-22,QC,Laval,7,0,0
12319,2020-08-22,QC,Monteregie,23,0,0
12320,2020-08-22,QC,Montreal,13,0,0
12321,2020-08-22,QC,Outaouais,2,0,0
12322,2020-08-22,QC,Saguenay-Lac-Saint-Jean,1,0,0
12323,2020-08-22,SK,North,24,0,0
12324,2020-08-22,SK,Regina,-2,0,0
12325,2020-08-22,SK,Saskatoon,-40,0,0
12326,2020-08-22,SK,South,-4,0,0
12327,2020-08-22,SK,Far North,4,0,0
12328,2020-08-22,SK,Central,22,0,0
12329,2020-08-22,MB,Interlake-Eastern,1,0,0
12330,2020-08-22,MB,Prairie Mountain,45,0,0
12331,2020-08-22,MB,Northern,1,0,0
12332,2020-08-22,QC,Unassigned,1,0,0
12333,2020-08-22,NS,Northern,2,0,0
12334,2020-08-22,ON,Chatham-Kent Public Health Unit,3,0,0
12335,2020-08-22,ON,Durham Region Health Department,5,0,0
12336,2020-08-22,ON,Eastern Ontario Health Unit,1,0,0
12337,2020-08-22,ON,Haldimand-Norfolk Health Unit,2,0,0
12338,2020-08-22,ON,Halton Region Public Health Department,4,0,0
12339,2020-08-22,ON,Hamilton Public Health Unit Services,1,0,0
12340,2020-08-22,ON,Hastings-Prince Edward Public Health Unit,1,0,0
12341,2020-08-22,ON,Huron Perth Public District Health Unit,3,0,0
12342,2020-08-22,ON,"Leeds, Grenville & Lanark District Health Unit",3,0,0
12343,2020-08-22,ON,Middlesex-London Health Unit,1,0,0
12344,2020-08-22,ON,Niagara Region Public Health Department,2,0,0
12345,2020-08-22,ON,Ottawa Public Health,7,0,0
12346,2020-08-22,ON,Peel Region Public Health,32,0,0
12347,2020-08-22,ON,Peterborough Public Health,1,0,0
12348,2020-08-22,ON,Southwestern Public Health,4,0,0
12349,2020-08-22,ON,Sudbury Public Health & Districts,1,0,0
12350,2020-08-22,ON,Toronto Public Health,20,0,0
12351,2020-08-22,ON,Region of Waterloo Public Health,4,0,0
12352,2020-08-22,ON,Wellington-Dufferin-Guelph Public Health,1,0,0
12353,2020-08-22,ON,Windsor Essex County Health Unit,10,0,0
12354,2020-08-22,ON,York Region Public Health Services,10,0,0
12355,2020-08-22,QC,Lanaudiere,0,2,0
12356,2020-08-22,QC,Laurentides,0,4,0
12357,2020-08-22,QC,Monteregie,0,1,0
12358,2020-08-22,NS,Northern,0,1,0
12359,2020-08-22,QC,Unassigned,0,0,104
12360,2020-08-22,SK,North,0,0,1
12361,2020-08-22,SK,Central,0,0,1
12362,2020-08-22,SK,South,0,0,7
12363,2020-08-22,SK,Regina,0,0,4
12364,2020-08-22,ON,Durham Region Health Department,0,0,1
12365,2020-08-22,ON,Chatham-Kent Public Health Unit,0,0,3
12366,2020-08-22,ON,Lambton Public Health,0,0,2
12367,2020-08-22,ON,Middlesex-London Health Unit,0,0,5
12368,2020-08-22,ON,Niagara Region Public Health Department,0,0,3
12369,2020-08-22,ON,Southwestern Public Health,0,0,6
12370,2020-08-22,ON,Thunder Bay District Health Unit,0,0,1
12371,2020-08-22,ON,Toronto Public Health,0,0,29
12372,2020-08-22,ON,Wellington-Dufferin-Guelph Public Health,0,0,1
12373,2020-08-22,ON,Windsor Essex County Health Unit,0,0,8
12374,2020-08-22,ON,York Region Public Health Services,0,0,5
12375,2020-08-22,ON,Peel Region Public Health,0,0,23
12376,2020-08-22,ON,Sudbury Public Health & Districts,0,0,1
12377,2020-08-22,ON,Ottawa Public Health,0,0,12
12378,2020-08-22,MB,Southern,0,0,2
12379,2020-08-22,MB,Prairie Mountain,0,0,15
12380,2020-08-23,AB,Calgary Zone,112,0,0
12381,2020-08-23,AB,Central Zone,2,0,0
12382,2020-08-23,AB,Edmonton Zone,101,0,0
12383,2020-08-23,AB,North Zone,41,0,0
12384,2020-08-23,AB,South Zone,1,0,0
12385,2020-08-23,AB,Unassigned,1,0,0
12386,2020-08-23,BC,Fraser Health Region,167,0,0
12387,2020-08-23,BC,Interior Health Region,8,0,0
12388,2020-08-23,BC,Northern Health Region,5,0,0
12389,2020-08-23,BC,Out of Canada Region,1,0,0
12390,2020-08-23,BC,Vancouver Coastal Health Region,82,0,0
12391,2020-08-23,MB,Southern,4,0,0
12392,2020-08-23,MB,Winnipeg,8,0,0
12393,2020-08-23,QC,Capitale-Nationale,3,0,0
12394,2020-08-23,QC,Estrie,7,0,0
12395,2020-08-23,QC,Lanaudiere,11,0,0
12396,2020-08-23,QC,Laurentides,5,0,0
12397,2020-08-23,QC,Laval,8,0,0
12398,2020-08-23,QC,Monteregie,3,0,0
12399,2020-08-23,QC,Montreal,26,0,0
12400,2020-08-23,QC,Outaouais,5,0,0
12401,2020-08-23,BC,Vancouver Island Health Region,6,0,0
12402,2020-08-23,MB,Interlake-Eastern,2,0,0
12403,2020-08-23,MB,Prairie Mountain,35,0,0
12404,2020-08-23,ON,Chatham-Kent Public Health Unit,2,0,0
12405,2020-08-23,ON,Durham Region Health Department,2,0,0
12406,2020-08-23,ON,Haliburton-Kawartha Lakes-Pine Ridge District Health Unit,1,0,0
12407,2020-08-23,ON,Halton Region Public Health Department,2,0,0
12408,2020-08-23,ON,Huron Perth Public District Health Unit,4,0,0
12409,2020-08-23,ON,Lambton Public Health,1,0,0
12410,2020-08-23,ON,Middlesex-London Health Unit,2,0,0
12411,2020-08-23,ON,Niagara Region Public Health Department,1,0,0
12412,2020-08-23,ON,Ottawa Public Health,24,0,0
12413,2020-08-23,ON,Peel Region Public Health,21,0,0
12414,2020-08-23,ON,Simcoe-Muskoka District Health Unit,1,0,0
12415,2020-08-23,ON,Toronto Public Health,30,0,0
12416,2020-08-23,ON,Region of Waterloo Public Health,2,0,0
12417,2020-08-23,ON,Windsor Essex County Health Unit,3,0,0
12418,2020-08-23,ON,York Region Public Health Services,9,0,0
12419,2020-08-23,QC,Unassigned,0,0,106
12420,2020-08-23,SK,Far North,0,0,4
12421,2020-08-23,SK,North,0,0,18
12422,2020-08-23,SK,Central,0,0,25
12423,2020-08-23,SK,South,0,0,2
12424,2020-08-23,ON,Durham Region Health Department,0,0,3
12425,2020-08-23,ON,Chatham-Kent Public Health Unit,0,0,2
12426,2020-08-23,ON,Eastern Ontario Health Unit,0,0,1
12427,2020-08-23,ON,Hamilton Public Health Unit Services,0,0,3
12428,2020-08-23,ON,Middlesex-London Health Unit,0,0,5
12429,2020-08-23,ON,Niagara Region Public Health Department,0,0,3
